N,matrix_type,beta,gamma,mse,snr_db,cosine_similarity
5,layernorm_scale,0.0,0.2,5.556049700317089e-07,16.54224884045087,0.9901256561279297
5,layernorm_scale,0.0,0.3,5.556049700317089e-07,16.54224884045087,0.9901256561279297
5,layernorm_scale,0.0,0.5,5.556049700317089e-07,16.54224884045087,0.9901256561279297
5,layernorm_scale,0.15,0.0,3.7591939872072544e-07,18.238962686398978,0.9928690195083618
5,layernorm_scale,0.15,0.1,3.710183023031277e-07,18.29595672150243,0.9928673505783081
5,layernorm_scale,0.15,0.2,3.685794069951953e-07,18.32459939035275,0.9928253889083862
5,layernorm_scale,0.15,0.3,3.6880237530567683e-07,18.321972965014965,0.9927440881729126
5,layernorm_scale,0.15,0.5,3.771363594751165e-07,18.22492601528508,0.992474377155304
5,layernorm_scale,0.3,0.0,3.385880518180784e-07,18.693193774573512,0.9932268857955933
5,layernorm_scale,0.3,0.1,3.5798223052552203e-07,18.4512953627872,0.9928538203239441
5,layernorm_scale,0.3,0.2,3.912838621999981e-07,18.064990694314297,0.9923018217086792
5,layernorm_scale,0.3,0.3,4.393456265461282e-07,17.561846984193142,0.9915660619735718
5,layernorm_scale,0.3,0.5,5.882004643353866e-07,16.294656429951303,0.9894656538963318
5,layernorm_scale,0.5,0.0,7.50666288240609e-07,15.235440934826496,0.9855775833129883
5,layernorm_scale,0.5,0.1,9.160814897768432e-07,14.370568980733612,0.9833712577819824
5,layernorm_scale,0.5,0.2,1.1481282626846223e-06,13.390005982010926,0.9805757999420166
5,layernorm_scale,0.5,0.3,1.4529321106238058e-06,12.367456839790542,0.9771233797073364
5,layernorm_scale,0.5,0.5,2.299756943102693e-06,10.373090673130037,0.968576192855835
5,layernorm_scale,0.7,0.0,2.3452391815226292e-06,10.2880386474636,0.9583210945129395
5,layernorm_scale,0.7,0.1,3.032955191883957e-06,9.171250118049434,0.951012372970581
5,layernorm_scale,0.7,0.2,3.938354893762153e-06,8.036761572158259,0.9426250457763672
5,layernorm_scale,0.7,0.3,5.086830242362339e-06,6.925437614027614,0.9331587553024292
5,layernorm_scale,0.7,0.5,8.30456610856345e-06,4.796740593542735,0.9113633036613464
5,per_tile_varying,0.0,0.0,0.0004494273744057864,16.77790973053827,0.9906252026557922
5,per_tile_varying,0.0,0.1,0.0004494273744057864,16.77790973053827,0.9906252026557922
5,per_tile_varying,0.0,0.2,0.0004494273744057864,16.77790973053827,0.9906252026557922
5,per_tile_varying,0.0,0.3,0.0004494273744057864,16.77790973053827,0.9906252026557922
5,per_tile_varying,0.0,0.5,0.0004494273744057864,16.77790973053827,0.9906252026557922
5,per_tile_varying,0.15,0.0,0.0003027729981113225,18.49333353288214,0.993241548538208
5,per_tile_varying,0.15,0.1,0.00029911851743236184,18.546071950209434,0.9932328462600708
5,per_tile_varying,0.15,0.2,0.0002974677481688559,18.570106087535887,0.9931939840316772
5,per_tile_varying,0.15,0.3,0.0002980693243443966,18.561332114784147,0.9931123852729797
5,per_tile_varying,0.15,0.5,0.00030588911613449454,18.448864700188214,0.9928449392318726
5,per_tile_varying,0.3,0.0,0.00027753188624046743,18.871376072506862,0.9934977293014526
5,per_tile_varying,0.3,0.1,0.00029466074192896485,18.611282165804887,0.9931203722953796
5,per_tile_varying,0.3,0.2,0.0003240189398638904,18.198800978675887,0.9925590753555298
5,per_tile_varying,0.3,0.3,0.0003669069556053728,17.65894549678857,0.9918045997619629
5,per_tile_varying,0.3,0.5,0.0004932151641696692,16.374140738610734,0.9897575378417969
5,per_tile_varying,0.5,0.0,0.0006245528347790241,15.348813106962009,0.9859446287155151
5,per_tile_varying,0.5,0.1,0.0007619813550263643,14.485061499227658,0.9838318228721619
5,per_tile_varying,0.5,0.2,0.0009524269262328744,13.516188296873576,0.9810560941696167
5,per_tile_varying,0.5,0.3,0.0012000353308394551,12.512564620945685,0.9777486324310303
5,per_tile_varying,0.5,0.5,0.0019033188000321388,10.509389572442968,0.9692928791046143
5,per_tile_varying,0.7,0.0,0.001962860580533743,10.375610412949761,0.9589173793792725
5,per_tile_varying,0.7,0.1,0.0025050544645637274,9.316333219318913,0.9523383975028992
5,per_tile_varying,0.7,0.2,0.0032584844157099724,8.174348463663277,0.9439770579338074
5,per_tile_varying,0.7,0.3,0.004210680723190308,7.060981825220344,0.9348552823066711
5,per_tile_varying,0.7,0.5,0.00681990897282958,4.966719165619425,0.913062572479248
8,random_iid,0.0,0.0,4.921214440400945e-06,19.089551649515634,0.9944746494293213
8,random_iid,0.0,0.1,4.921214440400945e-06,19.089551649515634,0.9944746494293213
8,random_iid,0.0,0.2,4.921214440400945e-06,19.089551649515634,0.9944746494293213
8,random_iid,0.0,0.3,4.921214440400945e-06,19.089551649515634,0.9944746494293213
8,random_iid,0.0,0.5,4.921214440400945e-06,19.089551649515634,0.9944746494293213
8,random_iid,0.15,0.0,2.5709791771078017e-06,21.909288954297693,0.9969983100891113
8,random_iid,0.15,0.1,2.4272947030112846e-06,22.159049464963545,0.9970908761024475
8,random_iid,0.15,0.2,2.3327720555244014e-06,22.331551504276582,0.9971418976783752
8,random_iid,0.15,0.3,2.2893091227160767e-06,22.413230157392476,0.9971505999565125
8,random_iid,0.15,0.5,2.377990313107148e-06,22.248173734855904,0.9970235228538513
8,random_iid,0.3,0.0,1.0539052937019733e-06,25.7822586869418,0.9987107515335083
8,random_iid,0.3,0.1,1.1080926469730912e-06,25.564513816299012,0.9986144304275513
8,random_iid,0.3,0.2,1.4345146155392285e-06,24.44322477236053,0.9983035326004028
8,random_iid,0.3,0.3,2.0798756850126665e-06,22.82990076859449,0.9977511167526245
8,random_iid,0.3,0.5,4.41413158114301e-06,19.561821797142258,0.9959319829940796
8,random_iid,0.5,0.0,1.7846251694209059e-06,23.49480440890405,0.997768223285675
8,random_iid,0.5,0.1,2.8759377528331243e-06,21.422479727591185,0.9967608451843262
8,random_iid,0.5,0.2,5.390686965256464e-06,18.69383341368482,0.9946438670158386
8,random_iid,0.5,0.3,9.664267963671591e-06,16.158584914059592,0.9913011193275452
8,random_iid,0.5,0.5,2.5204812118317932e-05,11.995439901772274,0.9804423451423645
8,random_iid,0.7,0.0,1.3560877960117068e-05,14.687396470551697,0.9832818508148193
8,random_iid,0.7,0.1,1.888117185444571e-05,13.24998509486637,0.978739857673645
8,random_iid,0.7,0.2,2.9806775273755193e-05,11.267124613899268,0.9706887006759644
8,random_iid,0.7,0.3,4.8958376282826066e-05,9.112004487581585,0.9580672979354858
8,random_iid,0.7,0.5,0.00012636929750442505,4.993858834217545,0.9162978529930115
8,low_rank_4,0.0,0.0,4.9008854148269165e-06,19.294178044894277,0.9947295188903809
8,low_rank_4,0.0,0.1,4.9008854148269165e-06,19.294178044894277,0.9947295188903809
8,low_rank_4,0.0,0.2,4.9008854148269165e-06,19.294178044894277,0.9947295188903809
8,low_rank_4,0.0,0.3,4.9008854148269165e-06,19.294178044894277,0.9947295188903809
8,low_rank_4,0.0,0.5,4.9008854148269165e-06,19.294178044894277,0.9947295188903809
8,low_rank_4,0.15,0.0,2.5365729925397318e-06,22.15444988985717,0.9971573948860168
8,low_rank_4,0.15,0.1,2.3936636353028007e-06,22.406292310845064,0.9972463846206665
8,low_rank_4,0.15,0.2,2.301413360328297e-06,22.576977231344024,0.9972929954528809
8,low_rank_4,0.15,0.3,2.263639316879562e-06,22.648851245591842,0.9972965717315674
8,low_rank_4,0.15,0.5,2.3608952233189484e-06,22.466156396071923,0.997173011302948
8,low_rank_4,0.3,0.0,1.022475998979644e-06,26.100392306794667,0.9988000392913818
8,low_rank_4,0.3,0.1,1.0870264759432757e-06,25.834522310747744,0.9986997842788696
8,low_rank_4,0.3,0.2,1.4354784525494324e-06,24.62695675253464,0.9983853101730347
8,low_rank_4,0.3,0.3,2.101338395732455e-06,22.971963570613823,0.9978457689285278
8,low_rank_4,0.3,0.5,4.513123712968081e-06,19.652151146080293,0.99605393409729
8,low_rank_4,0.5,0.0,1.8131270280719036e-06,23.612641211699223,0.9978282451629639
8,low_rank_4,0.5,0.1,2.9270040613482706e-06,21.53269028059594,0.9968417286872864
8,low_rank_4,0.5,0.2,5.516909368452616e-06,18.77996503651242,0.9947490692138672
8,low_rank_4,0.5,0.3,1.000244628812652e-05,16.195861251459363,0.9913966655731201
8,low_rank_4,0.5,0.5,2.589621362858452e-05,12.06456084012479,0.9807268381118774
8,low_rank_4,0.7,0.0,1.3797658539260738e-05,14.79886960156069,0.9837015867233276
8,low_rank_4,0.7,0.1,1.9243543647462502e-05,13.35407303854895,0.9792002439498901
8,low_rank_4,0.7,0.2,3.0231125492719002e-05,11.392380370079287,0.9712223410606384
8,low_rank_4,0.7,0.3,4.9786111048888415e-05,9.225841496164078,0.9587523937225342
8,low_rank_4,0.7,0.5,0.00012896244879812002,5.092290819746051,0.9175391793251038
8,layernorm_scale,0.0,0.0,3.1026596047922794e-07,19.072568745947574,0.9944597482681274
8,layernorm_scale,0.0,0.1,3.1026596047922794e-07,19.072568745947574,0.9944597482681274
8,layernorm_scale,0.0,0.2,3.1026596047922794e-07,19.072568745947574,0.9944597482681274
8,layernorm_scale,0.0,0.3,3.1026596047922794e-07,19.072568745947574,0.9944597482681274
8,layernorm_scale,0.0,0.5,3.1026596047922794e-07,19.072568745947574,0.9944597482681274
8,layernorm_scale,0.15,0.0,1.6089732923774136e-07,21.92442170775167,0.9970155954360962
8,layernorm_scale,0.15,0.1,1.5168345157690055e-07,22.180528034712044,0.9971111416816711
8,layernorm_scale,0.15,0.2,1.4549948446074268e-07,22.36129551489644,0.9971652030944824
8,layernorm_scale,0.15,0.3,1.4254933944357617e-07,22.450257968237587,0.9971766471862793
8,layernorm_scale,0.15,0.5,1.4720386332101043e-07,22.310717979269327,0.9970647692680359
8,layernorm_scale,0.3,0.0,6.343776703943149e-08,25.966431182586,0.9987645149230957
8,layernorm_scale,0.3,0.1,6.682908804123144e-08,25.740254712827927,0.9986697435379028
8,layernorm_scale,0.3,0.2,8.722199140720477e-08,24.583650079690777,0.9983590841293335
8,layernorm_scale,0.3,0.3,1.264929352373656e-07,22.9692473561726,0.9978219270706177
8,layernorm_scale,0.3,0.5,2.714064066822175e-07,19.653709108253526,0.9960147142410278
8,layernorm_scale,0.5,0.0,1.1067061933545119e-07,23.549586656515885,0.9977968335151672
8,layernorm_scale,0.5,0.1,1.8008311997164128e-07,21.435179997199985,0.9967809319496155
8,layernorm_scale,0.5,0.2,3.4399818105157465e-07,18.6243485983347,0.9946101903915405
8,layernorm_scale,0.5,0.3,6.191218062667758e-07,16.072149053128744,0.9911900758743286
8,layernorm_scale,0.5,0.5,1.6026608591346303e-06,11.941493754725997,0.9802283048629761
8,layernorm_scale,0.7,0.0,8.31669979106664e-07,14.790399810206251,0.9836534261703491
8,layernorm_scale,0.7,0.1,1.1753952549042879e-06,13.288070728798862,0.9789813756942749
8,layernorm_scale,0.7,0.2,1.8602247564558638e-06,11.294255862009432,0.9707703590393066
8,layernorm_scale,0.7,0.3,3.089755409746431e-06,9.090669047044395,0.9579983949661255
8,layernorm_scale,0.7,0.5,8.026949217310175e-06,4.944404905948779,0.9156152606010437
8,per_tile_varying,0.0,0.0,0.00025018947781063616,19.32181453941476,0.9947460889816284
8,per_tile_varying,0.0,0.1,0.00025018947781063616,19.32181453941476,0.9947460889816284
8,per_tile_varying,0.0,0.2,0.00025018947781063616,19.32181453941476,0.9947460889816284
8,per_tile_varying,0.0,0.3,0.00025018947781063616,19.32181453941476,0.9947460889816284
8,per_tile_varying,0.0,0.5,0.00025018947781063616,19.32181453941476,0.9947460889816284
8,per_tile_varying,0.15,0.0,0.00012936964049004018,22.18618123337218,0.9971760511398315
8,per_tile_varying,0.15,0.1,0.00012209330452606082,22.43758646285545,0.9972662925720215
8,per_tile_varying,0.15,0.2,0.0001174915669253096,22.604437988054123,0.9973107576370239
8,per_tile_varying,0.15,0.3,0.0001156454673036933,22.673218792388028,0.9973127841949463
8,per_tile_varying,0.15,0.5,0.00012090640666428953,22.480011804730356,0.9971804618835449
8,per_tile_varying,0.3,0.0,5.207877984503284e-05,26.137896940275212,0.9988119006156921
8,per_tile_varying,0.3,0.1,5.513989890459925e-05,25.889845290912056,0.9987150430679321
8,per_tile_varying,0.3,0.2,7.28073064237833e-05,24.682755304037464,0.998401403427124
8,per_tile_varying,0.3,0.3,0.00010531213774811476,23.079720659399747,0.9978861212730408
8,per_tile_varying,0.3,0.5,0.0002275479637319222,19.733775411407226,0.996099591255188
8,per_tile_varying,0.5,0.0,9.176990715786815e-05,23.677502022752872,0.9978612065315247
8,per_tile_varying,0.5,0.1,0.00014880159869790077,21.578428973935758,0.9968665838241577
8,per_tile_varying,0.5,0.2,0.00027985789347440004,18.8351293379173,0.9948207139968872
8,per_tile_varying,0.5,0.3,0.0005029225721955299,16.289493665265628,0.991552472114563
8,per_tile_varying,0.5,0.5,0.0013117416528984904,12.126021853097841,0.9807297587394714
8,per_tile_varying,0.7,0.0,0.0007040590280666947,14.828414228426464,0.9838075637817383
8,per_tile_varying,0.7,0.1,0.0009762006811797619,13.409113882456612,0.9794546365737915
8,per_tile_varying,0.7,0.2,0.0015465752221643925,11.410794465885086,0.9715677499771118
8,per_tile_varying,0.7,0.3,0.002546423114836216,9.245199267266532,0.9587883949279785
8,per_tile_varying,0.7,0.5,0.006552362348884344,5.140525884946624,0.9180930256843567
10,random_iid,0.0,0.0,3.906786332663614e-06,20.092077949141096,0.9955652952194214
10,random_iid,0.0,0.1,3.906786332663614e-06,20.092077949141096,0.9955652952194214
10,random_iid,0.0,0.2,3.906786332663614e-06,20.092077949141096,0.9955652952194214
10,random_iid,0.0,0.3,3.906786332663614e-06,20.092077949141096,0.9955652952194214
10,random_iid,0.0,0.5,3.906786332663614e-06,20.092077949141096,0.9955652952194214
10,random_iid,0.15,0.0,2.0359359496069374e-06,22.922633436383883,0.9976142048835754
10,random_iid,0.15,0.1,1.8867333437810885e-06,23.253169299488768,0.997722864151001
10,random_iid,0.15,0.2,1.79378025677579e-06,23.472582149986522,0.9977828860282898
10,random_iid,0.15,0.3,1.7602508251002291e-06,23.55452898084426,0.9977956414222717
10,random_iid,0.15,0.5,1.8767933624985744e-06,23.276109958055923,0.9976819157600403
10,random_iid,0.3,0.0,6.765853868273553e-07,27.707048411656547,0.9991767406463623
10,random_iid,0.3,0.1,6.937449370525428e-07,27.5982762798292,0.9991388916969299
10,random_iid,0.3,0.2,1.005645344775985e-06,25.98582607090234,0.9988704919815063
10,random_iid,0.3,0.3,1.650788362894673e-06,23.833360559553324,0.9983551502227783
10,random_iid,0.3,0.5,4.173921297478955e-06,19.80483198798441,0.9964778423309326
10,random_iid,0.5,0.0,4.5624176436831476e-07,29.418324165714715,0.9994285702705383
10,random_iid,0.5,0.1,1.250416062248405e-06,25.039729108592667,0.9987176060676575
10,random_iid,0.5,0.2,3.4392796806059778e-06,20.645599607649686,0.9969314336776733
10,random_iid,0.5,0.3,7.4248728196835145e-06,17.303384356039405,0.9939115643501282
10,random_iid,0.5,0.5,2.3705204512225464e-05,12.261837481803404,0.9829210042953491
10,random_iid,0.7,0.0,5.368075107980985e-06,18.712088709661828,0.9933555722236633
10,random_iid,0.7,0.1,8.976052413345315e-06,16.479420747758077,0.9901319742202759
10,random_iid,0.7,0.2,1.870295818662271e-05,13.291171517180299,0.9822839498519897
10,random_iid,0.7,0.3,3.822303915512748e-05,10.187022393308185,0.9682626724243164
10,random_iid,0.7,0.5,0.00012462778249755502,5.054125869584572,0.9205467700958252
10,low_rank_4,0.0,0.0,3.89580100090825e-06,20.290955882614593,0.9957633018493652
10,low_rank_4,0.0,0.1,3.89580100090825e-06,20.290955882614593,0.9957633018493652
10,low_rank_4,0.0,0.2,3.89580100090825e-06,20.290955882614593,0.9957633018493652
10,low_rank_4,0.0,0.3,3.89580100090825e-06,20.290955882614593,0.9957633018493652
10,low_rank_4,0.0,0.5,3.89580100090825e-06,20.290955882614593,0.9957633018493652
10,low_rank_4,0.15,0.0,2.0159859559498727e-06,23.15204850757107,0.9977337121963501
10,low_rank_4,0.15,0.1,1.8670574490897707e-06,23.48534671763149,0.9978373646736145
10,low_rank_4,0.15,0.2,1.7747423726177658e-06,23.705570347314968,0.9978960752487183
10,low_rank_4,0.15,0.3,1.7437341739423573e-06,23.78212074099504,0.9979071617126465
10,low_rank_4,0.15,0.5,1.8784678559313761e-06,23.45888585217702,0.9977847933769226
10,low_rank_4,0.3,0.0,6.49841410904628e-07,28.068849699499623,0.9992420673370361
10,low_rank_4,0.3,0.1,6.74438638270658e-07,27.907499102417972,0.9991999864578247
10,low_rank_4,0.3,0.2,1.0003091119870078e-06,26.19558128210651,0.9989330172538757
10,low_rank_4,0.3,0.3,1.6735907593101729e-06,23.960430838491057,0.9984184503555298
10,low_rank_4,0.3,0.5,4.258891749486793e-06,19.90395751576143,0.9965831637382507
10,low_rank_4,0.5,0.0,4.559298361073161e-07,29.607943396778452,0.999453067779541
10,low_rank_4,0.5,0.1,1.2706717598121031e-06,25.156589750941578,0.9987490773200989
10,low_rank_4,0.5,0.2,3.524779913277598e-06,20.725603482042093,0.996997058391571
10,low_rank_4,0.5,0.3,7.618373274453916e-06,17.37830105293693,0.9939940571784973
10,low_rank_4,0.5,0.5,2.4018379917833954e-05,12.391486429721049,0.9833565354347229
10,low_rank_4,0.7,0.0,5.488252099894453e-06,18.80258300857481,0.9934985637664795
10,low_rank_4,0.7,0.1,9.191529898089357e-06,16.563045488923912,0.99031001329422
10,low_rank_4,0.7,0.2,1.9091909052804112e-05,13.388429962250118,0.9825204610824585
10,low_rank_4,0.7,0.3,3.8690581277478486e-05,10.320870985963193,0.9688342809677124
10,low_rank_4,0.7,0.5,0.0001271457877010107,5.153903763829355,0.9217833280563354
10,layernorm_scale,0.0,0.0,2.4636921125420486e-07,20.07404572878101,0.995558500289917
10,layernorm_scale,0.0,0.1,2.4636921125420486e-07,20.07404572878101,0.995558500289917
10,layernorm_scale,0.0,0.2,2.4636921125420486e-07,20.07404572878101,0.995558500289917
10,layernorm_scale,0.0,0.3,2.4636921125420486e-07,20.07404572878101,0.995558500289917
10,layernorm_scale,0.0,0.5,2.4636921125420486e-07,20.07404572878101,0.995558500289917
10,layernorm_scale,0.15,0.0,1.2666835402797005e-07,22.96322878791555,0.9976428151130676
10,layernorm_scale,0.15,0.1,1.170866852362451e-07,23.304834948547946,0.9977539777755737
10,layernorm_scale,0.15,0.2,1.1093669627371128e-07,23.5391577768321,0.9978193044662476
10,layernorm_scale,0.15,0.3,1.0847906395383689e-07,23.6364507691486,0.9978377819061279
10,layernorm_scale,0.15,0.5,1.1514409692381378e-07,23.37749328048748,0.9977344870567322
10,layernorm_scale,0.3,0.0,3.9498878834365314e-08,28.024062375427746,0.9992368817329407
10,layernorm_scale,0.3,0.1,4.0537116774430615e-08,27.911381499931895,0.999199390411377
10,layernorm_scale,0.3,0.2,5.997968344217952e-08,26.209868366741986,0.9989320635795593
10,layernorm_scale,0.3,0.3,1.0058480626184974e-07,23.96458622253825,0.9984163045883179
10,layernorm_scale,0.3,0.5,2.5908269662977546e-07,19.855525973006568,0.9965388774871826
10,layernorm_scale,0.5,0.0,2.8108591010322925e-08,29.501519295828473,0.9994397759437561
10,layernorm_scale,0.5,0.1,7.923952694000036e-08,25.000491318696582,0.9987104535102844
10,layernorm_scale,0.5,0.2,2.1946995332200459e-07,20.57615934728993,0.9968824982643127
10,layernorm_scale,0.5,0.3,4.770677719534433e-07,17.204109269767304,0.9937658309936523
10,layernorm_scale,0.5,0.5,1.5053922197694192e-06,12.213413388404401,0.98276686668396
10,layernorm_scale,0.7,0.0,3.3486469419585774e-07,18.741216450415415,0.9934039115905762
10,layernorm_scale,0.7,0.1,5.548625949813868e-07,16.548055573507227,0.9902787208557129
10,layernorm_scale,0.7,0.2,1.1565150543901836e-06,13.358397156383528,0.9825149774551392
10,layernorm_scale,0.7,0.3,2.406215116934618e-06,10.176565551043614,0.9682130813598633
10,layernorm_scale,0.7,0.5,7.963509233377408e-06,4.978865180611278,0.9190990924835205
10,per_tile_varying,0.0,0.0,0.00019878437160514295,20.320682573690114,0.99578857421875
10,per_tile_varying,0.0,0.1,0.00019878437160514295,20.320682573690114,0.99578857421875
10,per_tile_varying,0.0,0.2,0.00019878437160514295,20.320682573690114,0.99578857421875
10,per_tile_varying,0.0,0.3,0.00019878437160514295,20.320682573690114,0.99578857421875
10,per_tile_varying,0.0,0.5,0.00019878437160514295,20.320682573690114,0.99578857421875
10,per_tile_varying,0.15,0.0,0.0001023629738483578,23.203076000926444,0.9977604150772095
10,per_tile_varying,0.15,0.1,9.48068336583674e-05,23.53610852281962,0.9978619813919067
10,per_tile_varying,0.15,0.2,9.012507507577538e-05,23.756048551085517,0.9979202151298523
10,per_tile_varying,0.15,0.3,8.837484347168356e-05,23.841218370219636,0.9979357719421387
10,per_tile_varying,0.15,0.5,9.500783926341683e-05,23.526910534445832,0.9978156089782715
10,per_tile_varying,0.3,0.0,3.2795898732729256e-05,28.14630957884541,0.9992550611495972
10,per_tile_varying,0.3,0.1,3.399980050744489e-05,27.989741257680066,0.9992151856422424
10,per_tile_varying,0.3,0.2,5.032657281844877e-05,26.286531381602458,0.9989534616470337
10,per_tile_varying,0.3,0.3,8.450672612525523e-05,24.035592175806237,0.9984399080276489
10,per_tile_varying,0.3,0.5,0.00021674389427062124,19.94503622474088,0.9965838193893433
10,per_tile_varying,0.5,0.0,2.347055487916805e-05,29.599271375173558,0.9994520545005798
10,per_tile_varying,0.5,0.1,6.58175049466081e-05,25.121090798624287,0.9987367391586304
10,per_tile_varying,0.5,0.2,0.0001794816053006798,20.764305493612646,0.9969789981842041
10,per_tile_varying,0.5,0.3,0.0003880470176227391,17.415661446432335,0.9940180778503418
10,per_tile_varying,0.5,0.5,0.0012175303418189287,12.449707016276854,0.9835457801818848
10,per_tile_varying,0.7,0.0,0.0002800059737637639,18.83283197751195,0.9935517311096191
10,per_tile_varying,0.7,0.1,0.00046686024870723486,16.61263597553428,0.9904072284698486
10,per_tile_varying,0.7,0.2,0.0009886857587844133,13.353922160693319,0.9823159575462341
10,per_tile_varying,0.7,0.3,0.002014633733779192,10.262543929465126,0.9683905839920044
10,per_tile_varying,0.7,0.5,0.006447103805840015,5.210858316994681,0.9215893149375916
